name;coords;phone-number;rating;address;working-hours;category;place_id
Музей Волжско-Камского заповедника;[48.732275, 55.900747];+7 (917) 255-35-82;4.2;ул. Вехова, 1, посёлок Садовый;['Tu 10:00-13:00,14:00-17:00', 'We 10:00-13:00,14:00-17:00', 'Th 10:00-13:00,14:00-17:00', 'Fr 10:00-13:00,14:00-17:00', 'Sa 10:00-17:00', 'Su 10:00-17:00'];доспримечательности;496
Многогранная башня;[49.104459, 55.798228];;4.6;1Б, Вахитовский район, территория Кремль, Казань;[];доспримечательности;497
Достопримечательность;[48.868824, 55.725392];;5.0;Республика Татарстан, Верхнеуслонский район;[];доспримечательности;498
Пушечный двор;[49.104691, 55.799877];;4.7;14, Вахитовский район, территория Кремль, Казань;[];доспримечательности;499
Памятник архитектуры федерального значения Дом Осановой;[49.134985, 55.780973];;4.3;Петербургская ул., 53, Казань;[];доспримечательности;500
Достопримечательность;[48.655108, 55.770917];;4.1;Успенская ул., 9, село Свияжск;[];доспримечательности;501
Колокольня;[48.730392, 55.901526];;4.1;Республика Татарстан, 16К-0919;[];доспримечательности;502
Дом Николая Николаевича Филипсона;[49.14431, 55.787104];;4.2;ул. Лесгафта, 19, Казань;[];доспримечательности;503
Музей исламской культуры;[49.105143, 55.798505];+7 (843) 567-81-52;4.6;13, Вахитовский район, территория Кремль, Казань;['Mo 09:00-19:00', 'Tu 09:00-19:00', 'We 09:00-19:00', 'Th 09:00-19:00', 'Fr 09:00-19:00', 'Sa 09:00-19:00', 'Su 09:00-19:00'];доспримечательности;504
Дом Сафы Бахтеева;[49.114508, 55.77756];;4.7;ул. Габдуллы Тукая, 72, Казань;[];доспримечательности;505
Музей самогона;[49.114944, 55.790476];+7 (927) 035-67-67;4.3;ул. Баумана, 56, Казань • этаж 1;['Mo 11:00-23:00', 'Tu 11:00-23:00', 'We 11:00-23:00', 'Th 11:00-23:00', 'Fr 11:00-23:00', 'Sa 11:00-23:00', 'Su 11:00-23:00'];доспримечательности;506
Дино-парк Рекс;[49.101256, 55.792635];+7 (918) 806-89-98;4.1;Московская ул., 2, Казань;['Mo 10:00-20:00', 'Tu 10:00-20:00', 'We 10:00-20:00', 'Th 10:00-20:00', 'Fr 10:00-20:00', 'Sa 10:00-20:00', 'Su 10:00-20:00'];доспримечательности;507
Площадь у Татарского государственного академического театра имени Галиасгара Камала;[49.117257, 55.782739];;5.0;ул. Татарстан, 1, Вахитовский район, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;508
Достопримечательность;[48.664682, 55.773687];;4.6;Республика Татарстан, Зеленодольский район, село Свияжск, Рождественская улица;[];доспримечательности;509
Юго-восточная башня;[49.109166, 55.796806];;4.6;8, Вахитовский район, территория Кремль, Казань;[];доспримечательности;510
Постройка на улице Клары Цеткин;[49.068128, 55.799598];;4.4;ул. Серп и Молот, 15, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;511
Церковь Воздвижения Честного Креста Господня;[49.113991, 55.798879];+7 (843) 292-29-44;4.2;Большая Красная ул., 5, Вахитовский район, Казань;['Mo 09:00-18:00', 'Tu 09:00-18:00', 'We 09:00-18:00', 'Th 09:00-18:00', 'Fr 09:00-18:00'];доспримечательности;512
Исторический стенд;[49.102986, 55.780373];;3.9;ул. Галиаскара Камала, 42А, Казань;['Mo 09:00-17:00', 'Tu 09:00-17:00', 'We 09:00-17:00', 'Th 09:00-17:00', 'Fr 09:00-17:00'];доспримечательности;513
Похоронный комплекс Курган;[49.352664, 55.821099];;4.6;Республика Татарстан, городской округ Казань;[];доспримечательности;514
Остров-град Свияжск;[48.654582, 55.770466];;5.0;Республика Татарстан, Зеленодольский район, село Свияжск, Успенская улица;[];доспримечательности;515
Архиерейский дом;[49.107004, 55.79958];;4.4;3, Вахитовский район, территория Кремль, Казань;[];доспримечательности;516
Въездная арка Казань;[49.213496, 55.710947];;4.4;Республика Татарстан, Казань, Приволжский район, Р-239, 13-й километр;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;517
Северо-западная башня;[49.103434, 55.80016];;5.0;1Б, Вахитовский район, территория Кремль, Казань;[];доспримечательности;518
Усадьба купцов Е.Н и А.Е. Макаровых;[49.128741, 55.783251];;4.3;Петербургская ул., 40, Казань;[];доспримечательности;519
Братский корпус;[49.089062, 55.821984];;4.2;ул. Декабристов, 98, Казань;[];доспримечательности;520
Река Замбези, Казанский зооботанический сад;[49.136992, 55.761643];+7 (843) 278-05-30;4.3;ул. Хади Такташа, 120, корп. 1, Казань;['Mo 08:30-16:00', 'Tu 08:30-16:00', 'We 08:30-16:00', 'Th 08:30-16:00', 'Fr 08:30-16:00', 'Sa 08:30-16:00', 'Su 08:30-16:00'];доспримечательности;521
Братские кельи;[48.73012, 55.902258];;4.4;Республика Татарстан, Зеленодольский район, посёлок Местечко Раифа;[];доспримечательности;522
Храм-памятник Спаса Нерукотворного;[49.077425, 55.801011];;4.1;ул. Кировская Дамба, 2, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;523
Парк аттракционов;[49.217705, 55.769444];+7 (903) 341-25-36;3.9;просп. Победы, 91, Казань • Т, этаж 2;['Mo 10:00-22:00', 'Tu 10:00-22:00', 'We 10:00-22:00', 'Th 10:00-22:00', 'Fr 10:00-22:00', 'Sa 10:00-22:00', 'Su 10:00-22:00'];доспримечательности;524
Храм всех религий;[48.974836, 55.800575];;4.8;Старо-Аракчинская ул., 4, Казань;[];доспримечательности;525
Дом Аносова;[49.137242, 55.786745];;4.0;ул. Ульянова-Ленина, 50, Казань;[];доспримечательности;526
Architecture Discoveries;[49.116265, 55.825703];;4.1;Меридианная ул., 26А, Ново-Савиновский район, Казань;['Mo 08:00-06:00', 'Tu 08:00-06:00', 'We 08:00-06:00', 'Th 08:00-06:00', 'Fr 08:00-06:00', 'Sa 08:00-06:00', 'Su 08:00-06:00'];доспримечательности;527
Башня Сююмбике;[49.105184, 55.800501];+7 (843) 567-81-01;5.0;17, территория Кремль, Казань;[];доспримечательности;528
Дом Панфилова;[49.113071, 55.787437];;4.3;ул. Галиаскара Камала, 2, Казань;[];доспримечательности;529
Музей чая;[49.115604, 55.780972];+7 (843) 203-44-99;4.8;ул. Каюма Насыри, 5, Казань;['Mo 10:00-19:00', 'Tu 10:00-19:00', 'We 10:00-19:00', 'Th 10:00-19:00', 'Fr 10:00-19:00', 'Sa 10:00-19:00', 'Su 10:00-19:00'];доспримечательности;530
Достопримечательность;[48.655728, 55.770273];;4.4;Республика Татарстан, Зеленодольский район, село Свияжск, остров Свияжск;[];доспримечательности;531
Братский корпус Спасо-Преображенского монастыря;[49.106983, 55.797183];;4.3;9, Вахитовский район, территория Кремль, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;532
Свияжск и Храм Всех Религий;[49.114159, 55.791321];;4.0;ул. Баумана, 19, Казань;[];доспримечательности;533
Ворота монастырской стены;[49.112338, 55.79999];;4.5;Республика Татарстан, Казань, Вахитовский район, Нагорная улица;[];доспримечательности;534
Красные ворота;[49.058008, 55.815172];;4.9;Республика Татарстан, Казань, улица Богатырёва;[];доспримечательности;535
Стела Моё Царицыно;[49.262894, 55.830506];;4.3;Республика Татарстан, Казань, Советский район, жилой массив Моё Царицыно;[];доспримечательности;536
Дом П.И. Климова;[49.141222, 55.787623];;4.4;ул. Достоевского, 6, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;537
Мир Гарри Поттера;[49.112397, 55.791636];+7 (919) 696-43-53;4.4;ул. Мусы Джалиля, 8/44, Казань • этаж 1;['Tu 12:00-21:00', 'We 12:00-21:00', 'Th 12:00-21:00', 'Fr 12:00-21:00', 'Sa 11:00-21:00', 'Su 11:00-21:00'];доспримечательности;538
Руины собора Рождества Пресвятой Богородицы;[48.662569, 55.773433];;4.2;Республика Татарстан, Зеленодольский район, село Свияжск, Рождественская площадь;[];доспримечательности;539
Земская школа;[48.70555, 55.829456];;3.7;ул. Свободы, 28, п. г. т. Васильево;[];доспримечательности;540
Дом Чукашева;[49.133116, 55.793919];;4.5;ул. Горького, 19, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;541
Зоологический музей и гербарий им. Э.А. Эверсмана;[49.122049, 55.790929];+7 (843) 233-72-96;4.5;Кремлёвская ул., 18, Казань • этаж 2;['Mo 09:00-18:00', 'Tu 09:00-18:00', 'We 09:00-18:00', 'Th 09:00-18:00', 'Fr 09:00-18:00', 'Sa 09:00-16:00'];доспримечательности;542
Музей Константина Васильева;[48.65575, 55.831424];+7 (84371) 6-18-09;4.3;ул. Ленина, 61, п. г. т. Васильево;['Tu 09:00-17:00', 'We 09:00-17:00', 'Th 09:00-17:00', 'Fr 09:00-17:00', 'Sa 09:00-17:00'];доспримечательности;543
Водонапорная башня;[48.886231, 55.818729];;4.6;Республика Татарстан, Казань, жилой комплекс Юдино;[];доспримечательности;544
Дерево любви;[49.143271, 55.776704];;4.3;Республика Татарстан, Казань, Петербургская улица;[];доспримечательности;545
Собор Казанской иконы Божией Матери;[49.113216, 55.799311];+7 (843) 292-29-44;5.0;Большая Красная ул., 5Б, Вахитовский район, Казань;['Mo 07:30-19:00', 'Tu 07:30-19:00', 'We 07:30-19:00', 'Th 07:30-19:00', 'Fr 07:30-19:00', 'Sa 07:30-19:00', 'Su 07:30-19:00'];доспримечательности;546
Музей истории Кгасу;[49.145342, 55.783819];+7 (843) 510-46-58;4.2;1-я Зелёная ул., 1, Казань;['Mo 09:00-17:00', 'Tu 09:00-17:00', 'We 09:00-17:00', 'Th 09:00-17:00', 'Fr 09:00-17:00'];доспримечательности;547
Вертолетная площадка Гранд;[49.1252, 55.785927];+7 (843) 221-10-00;4.9;Петербургская ул., 1, Казань;[];доспримечательности;548
Площадка за Благовещенским собором Казанского Кремля;[49.10734, 55.799997];+7 (843) 567-81-01;5.0;2, Вахитовский район, территория Кремль, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;549
Дом Варвары Дружининой;[49.118067, 55.799218];;4.5;ул. Зои Космодемьянской, 2, Казань;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];доспримечательности;550
Знамя Победы;[49.106486, 55.832234];;4.9;Республика Татарстан, Казань, парк Победы;[];доспримечательности;551
Усадьба Вафы Бигаева;[49.112549, 55.782027];;4.0;ул. Парижской Коммуны, 18А, Казань;[];доспримечательности;552
Смотровая площадка;[49.165634, 55.744872];;4.4;Республика Татарстан, Казань, Архиерейский лес;[];доспримечательности;553
Литературный музей Габдуллы Тукая;[49.115423, 55.777523];+7 (843) 590-86-67;4.3;ул. Габдуллы Тукая, 74, Казань;['Tu 10:00-17:00', 'We 10:00-17:00', 'Th 12:00-20:00', 'Fr 10:00-16:00', 'Sa 10:00-17:00', 'Su 10:00-17:00'];доспримечательности;554
